produk;user;review;klasifikasi
wardah serum;nadia_24;serum pertama aku dia cocok bgt di kulit aku😍 tekstur nya gel cepat menyerap,selama pemakaian gak ada efek negatif sih malah bikin brutusan berkurang,efek mencerahkan nya dapet memudarkan bekas jerawat juga love bgt rekomen bokonya!!!!!!;1
wardah serum;vlittacw;Suka banget sama serum ini. Satu botol kaca ini aku habis buat 2 bulan, dipake pagi dan malam. Hasilnya oke banget. Di kulitku serum ini bisa mencerahkan, menghilangkan kemerahan, meredakan jerawat (bruntusan, jerawat mateng, jerawat mendem, jerawat hormonal), dan melembabkan. Kalau buat dark spot yang udah lama kayaknya perlu sabar deh jadi belum keliatan hasilnya di aku. Awalnya aku rada khawatir karena sensitif banget sama niacinamide, ternyata asal pakenya secukupnya aja di area yang dibutuhkan jadinya ga bikin breakout.;1
wardah serum;angginurmalia;pertama kali coba kemasan mini size. habis itu ngerasa cocok beli lah yg kemasan lebih besar di botol kaca. diwajah jadi lebih cerah aku pake hampir 2 bulan an. dan kelihatan banget dikulit wajah lebih seger jugaa. first time pake serum ya wardah eh langsung cocok 😍;1
wardah serum;auraura;ini serum pertama aku. aku beli ini krn banyak yg rekomendasiin produk ini buat muka yg berjerawat. minggu ke1 aku pake serum ini ga ngaruh apa2 terus masih aku lanjutin sampai 1 bulan dan bener mukaku yg berjerawat udah kembali mulus, tapi masih ada bekas jerawat yg menghitam..mungkin masih harus rutin dipake terus;1
wardah serum;niguherina;Efeknya lumayan banget keliatannya, baru sekitar semingguan pake langsung lumayan cerah. Isinya banyak bgt buat harga 40rban dan wanginya soft gitu. Works bgt di aku apalagi kalo abis panas2an muka jadi kusam ini selalu jadi solusi aku buat balikin warna kulit lagi;1
wardah serum;_thessalonika;jujur gak pernah cocok pake brand wardah. etapi penasaran karna dia claimnya 10x niacinimide. teksturnya kental dan agak lama buat nyerap ke kulitnya. cuma after pake dia bikin glowing banget sih. terus menurut aku sesuai claim sih, dia mencerahkan juga cepet buat memudarkan bekas jerawat. cuma karna teksturnya kental jadi aku rekomen pakainya pas malam hari biar gak terlalu berminyak;1
wardah serum;CitraR1;"Tertarik dengan kandungan niacinamide nya dan klaim nya, teracuni review orang orang juga haha. untuk jaga jaga karena aku agak waspada terhadap &#34;Niacinamide&#34; jadi aku beli yg mini nya dulu. My skin type is oily and acne prone, easily dehydrated and sensitive. tekstur nya putih kental dan fragrance nya menyengat menurut ku. first use kayak ada cekat cekit dan aku panik ya soalnya beberapa waktu lalu ada masa kelam dengan niacinamide tapi aku tetep lanjut pakai sampai habis dan rasa perih nya ini hanya sebentar aja setelah aman aman aja. untuk mencerahkan nya lumayan sih mungkin harus pakai lebih banyak lagi tapi kayaknya aku ga mau beli yg besar karena ya itu aku agak kurang bersahabat dengan niacinamide nya dan juga fragrance nya berasa ya.. untung nya ga ada efek seperti iritasi kemerahan berhari², jerawat dan hal buruk yg lebih parah.";1
wardah serum;Malihazahra;Wardah lightening serum ampoule dengan kandungan 10x advance niacinamide. Serum ini di claim dapat mencerahkan kulit dan menghilangkan flek hitam,menyamarkan bekas jerawat dan memiliki proteksi paparan sinar blue light. Serum ini nyaman sekali digunakan karna tekstur nya yang cair dan rungan serta mudah meresap. Selain niacinamide sebagai star ingredient, serum ini juga mengandung bisabolol yang dapat menenangkan kulit. Good news untuk kalian yang sensitif dengan alkohol, karena serum ini non alkohol walaupun masih mengandung fragrance di baris terakhir.;1
wardah serum;sitikhotijah22_;penasarann dengan serum ini. sayaa coba belii,pas dipakai enak gitu langsung meresapp diliat dri ingredientnya emang cocok untuk yg mau ngilangin noda hitam bekas jerawat. cuman di saya kurang cocok ajaa udah mau 1 bulan pakai tapi bekas jerawat masih keliatan;1
wardah serum;bernika16;ternyata belum aku review wkwk. aku udah pakai ini dari sejak kemasan kecil kecil itu, trus jadi kemasan tube dan sekarang jadi ampoule. ini adalah skincare pertama aku, efek cerahnya beneran nyata, tapi yaa memang lumayan lama, sekitar 3 bulan, aku pakai full set wardah lightening, belang di muka pudar. fyi dulu muka aku belang banget, nyetak hijabnya karena ga pernah pakai sunscreen;1
wardah serum;Hanna_Farikhah;Agak takut sama kandungan niacinamide awalnya karena kulitku termasuk sensitif. pas coba wardah ini ternyata cocok, bikin kulit cerah & perlahan mudarin bekas jerawat walaupun harus rutin dan diimbangin sama produk lainnya. Cobain ini karena udah yakin kalo produk wardah aman & gak merusak kulit.Repurchase yes!!!;1
wardah serum;leiawlia;rekomen bgt buat yg pengen efek brightening, di aku serum ini bener bener kasih efek tone up yg gk berlebihan di muka, easy to apply.. cuma emng agak lengket, not a big deals sih, pokoknya rekomen bgt;1
wardah serum;billaaash;Ga ada aroma yang spesific. Teksturnya kentel tapi easy to apply dan cepet nyerap. Bisa bikin kulit kita cerah. Aku baru coba yang kemasan 8ml itu bisa dipake hampir sebulan karena aku pakenya malem hari aja. Tapi ini bisa di pake malem dan siang.;1
wardah serum;fannyrachelina;Sebelum coba yang full size, aku pernah coba yang mini size dan ternyata cocok. Kalo lagi ada jerawat atau bruntusan kecil-kecil gitu pasti cepat kering. Bikin wajah halus juga. Tapi sayangnya efek mencerahkannya masih belum kelihatan. Buat newbie yang mau nyoba serum niacinamide oke sih ini;1
wardah serum;glisaris;Kalau dilihat dari inggredients nya sih ini oke banget buat mencerahkan dan melembabkan. Gampang meresap juga dan menurutku bagus buat melembabkan kulit. Kalau untuk mencerahkan belum tau karena pakai 2 kali sudah jerawatan *sepertinya gak pernah cocok pakai wardah.;1
wardah serum;Mutialarasati;serum wardah ini berfungsi untuk melembabkan dan mencerahkan kulit wajah loh . wajah jadi cerah dan lembab . jadi aman banget nih buat wajah kita 😊 . tampilan kemasan yang imut lucu dan gemesin banget mudah di bawa kemana mana hhi jadi ga makaj temppat the best deh pokoknya;1
wardah serum;meridabbey;Serum dengan kandungan niacinamide yang tergolong murah, tetapi tingkat efektifitas nya berubah, karena ketika aku tinggal di Malang (dingin), produk ini bekerja sangan optimal, ketika pulang ke Jakarta ( panas ) tidak terlalu berpengaruh. :);1
wardah serum;teabubble;Untuk aku yg kulitnya kombinasi gak ada masalah selama pake. produknya lumayan bikin cerah di aku, bekas jerawat di muka juga lumayan ngilang walaupun emang butuh waktu. Tapi aku barengan juga sama tonernya juga jadi mungkin kebantu disitu juga.;1
wardah serum;dijelubis;Lebih suka yang kemasan kaca ini dibanding yang kemasan tube. nggak tau kenapa, kesannya kek mahal aja gitu meskipun harganya affordable :D Efek melembabkannya lumayan dan bikin kulit less dull, asal dipakai rutin. daya serapnya cepat dan after feelnya kayak bikin kulit plumpy gitu. itu di aku sih. hehe.;1
wardah serum;Aksmaw;aku jadiin base makeup. sebenernya ga tau juga sih efek nyerahinnya muncul atau ngga. Tapi bikin makeup aku nempel dan lembab bgt di kulit aku. ngga too much juga sampe bikin oily. pokoknya pas, dan berhasil bikin temenku keracunan juga buat jadiin dia base makeup haha;1
wardah serum;fid_22;Serum paling ada efeknya buat menyamarkan bekas jerawat, ga sekali pakai langsung hilang sih, tapi aku ngerasa bekas jerawat tuh jadi lebih cepet memudar kalo pake serum ini rutin 2x sehari, bahkan kalo ada jerawat baru tuh serum ini ngebantu juga biar jerawatnya cepet kering, untuk efek mencerahkannya so far sih ga terlalu keliatan ya di aku, BTW aku udh repurchase serum ini 3x saking sukaknya hihiw wanginya juga enak menurutku;1
wardah serum;Uca29;Aku pakai ini di oily skin aku, untuk teksturnya cair dan mudah meresap. Aku pakainya malam hari aja takutnya jadi oily kalau aku pakai pagi atau siang. Itupun kadang kalau aku pakai malam, paginya bisa jadi cerahan di muka aku dan bisa jadi oily gitu (lembab). Untuk mencerahkan gak terlalu ngefek dimuka aku kalau bekas jerawat lumayan bekerja di aku.. tapi gak se wow gimana gitu.. namanya juga cewekkan pasti gak pernah 100% gak punya jerawat apalagi pas mau datang bulan ya gitu deh.. jadi muka itu bisa mendingan/ bisa timbul jerawat lagi..Tapi untuk pemula cari serum yang terjangkau dan aman di kulit sensitif dan oily aku recomen ini sih;1
wardah serum;fyxraa;di aku efek mencerahkan nya gak keliatan sama sekali , malahan lebih kusam tapiiiiii jerawat kecil-kecil aku jadi sedikit hilang🥲 di aku efek yg paling keliatan itu buat ngilangin bekas jerawat sama meredekan jerawat.sih 👍🏻;1
wardah serum;LILIAN4;(edited), dia bagus buat ngeredain jerawat yang belum jadi. ini serum pertama aku yang aku gunain sebagai basic skincare kalau muka lagi breakout ya meskipun sekarang masih sih dipake🤣. Lumayan mencerahkan juga dan muka lebih plumpy pas selesai make. Harganya juga affordable untuk 30ml / 54k..;1
wardah serum;cherrywidi;Suka banget sama si kecil ini udah gampang di dapet udh gitu ampuh ngatasi drak spot kita, udh bbrpa apply udh keliatan hasilnya baru kali ini wahh pertama kali pake produk wardah rekomend banget luv luv;1
wardah serum;arzanafarida_;Tekstur ampoulenya kaya gel warna soft biru bening gitu. Karena ini ampoule jadi lebih thick daripada serum, masih ada fragragrance tapi ngga nyengat. Untuk dipakai mudah diblend dan mudah menyerap. Lumayan keliatan cerah dan bikin lembab muka walaupun ngga yang begitu ngaruh, nice dengan harga dan packaging yang simple buat dibawa;1
wardah serum;byls;Serum pertama yg cocok di aku! Pertama gak expect terlalu banyak sih soalnya beberapa product wardah justru gak cocok di aku. Beli ini karena harganya terjangkau bgtt plis!! Jujur nih aku suka teksturnya yg gel gitu pas diapply dia gak lengket sama sekali. Terus kasih efek yg omg bagus bangett! Ngilangin kusam poll apalagi kasih efek muka yg sehat gitu suka pokoknya dah<3;1
wardah serum;geviay;akhirnya ada juga skincare wardah yg cocok di muka aku🤗 serum yg punya klaim mencerahkan ini emang terbukti sih di aku hasilnya setelah pemakaian kurang lebih 1 mingguan.untuk bekas jerawat lumayan ngaruh juga mulai pudar. teksturnya sedikit kental dan warnanya rada butek gitu tapi pas di apply lgsg nyerap. meskipun masih ada fragrancenya tapi di aku nyaman2 aja sih gaada reaksi negatif. so far keknya kalo abis bakal repurchased krna harganya terjangkau banget sih dan isinya juga banyak✨;1
wardah serum;anggitafathidhia;Serum brightening yang cukup affordable dengan isi 30ml. Teksturnya pekat, kental, tapi pas dioles ke wajah jadi melebur dan meresap gitu. Aromanya wangi kaya floral gitu. Pas pertama buka emang rada kuat aromanya menurutku, tapi lama2 memudar gitu sih. Untuk efek brighteningnya lumayan ada walaupun ga signifikan, tapi lumayan untuk meratakan warna kulit. Buat aku serum ini kurang hydrating, jadi memang masih perlu ditambah moisturizer yang melembabkan atau serum lain yang lebih hydrating. Tapi overall bagus kok, recomended untuk dicoba.;1
wardah serum;annisaratnah;tertarik beli soalnya kemasannya cute bgtt. aku pake belum ada sebulan udah abis 1. hasilnya di wajah aku bener bener memudarkan kulit kusam aku, buat ngilangin gosong di wajah karena keseringan bolak balik kampus dan penelitian di lahan wkwk. so far aku masih pake ini, soalnya harganya murah meriah;1
wardah serum;errin;Teksturnya gel berwarna putih keruh,gampang meresap, wanginya enak, packagingnya botol kaca doff berwarn biru muda khas wardag. Selama aku pakai ini baru keliatan melembabkan aja, belum keliatan bikin cerah wow gitu. mungkin perlu waktu pemakaian yang lama.;1
wardah serum;clarissalevinia;Baru pakai satu tube sih, cukup membantu untuk kulit yang kusam tapi ga yang mencerahkan banget gitu ya, ya seusai sama harganya kok. Maybe bisa untuk mencerahkan tapi butuh waktu yg lama, aku pribadi ga terlalu menyarankan untuk kalian yang ga sabaran liat progress nya hehe.;1
wardah serum;chintyachristina;Serum ini aku pakai yg kemasan 5ml, yang 1 kotak isi 4 botol. Sekarang sudah botol kelima. Aku awalnya bingung cara pakai nya, dituang ke tangan, waktu diusap hilang, terus dibaurkan ke wajah, tapi takut kebanyakan. Jadinya aku pakai di spot2 bekas jerawat. Waktu botol keempat baru terasa bekas jerawat memudar, jadi efeknya cukup lama. Wanginya minim, tidak ada reaksi negatif di wajahku.;1
wardah serum;danielan;Kayaknya dia sedikit bantu pudarin PIE di wajahku deh, aku beli ini pas awal-awal baru launch, impulsif sih 😅 wanginya subtle banget, pemakaiannya cukup hemat 2-3 tetes bisa buat semuka. Satu hal yang aku syukuri dia ga bikin breakout, awalnya takut banget karena sempet cobain serum niacinamide lain yang bikin breakout. Repurchase? mungkin, aku pengen liat performanya lagi gimana, dan harganya cukup terjangkau juga;1
wardah serum;Gagatp;oh... kalo nggak pake toner kek langsung abis facewash, langsung nimpalin ini sama moisturizer, bagus juga kok hasilnya... glowing sih.... pas dipake juga enak... langsung menggelincir licin gitu di kulit nggak berat samsek.. plus gak lama juga menyerapnya.....;1
wardah serum;Lubnaa;Kemasan kaya gini oke banget buat yang baru pertama mau cobaa serum wardah ini, claimnya brightening karna ada kandungan niacinamide, aku type orang yang udah kebal pake niacinamide aĺias udah biasa pakai, jadi buat ku niacinamide ni emang cocok di hampir semua jenis kulit.;1
wardah serum;itshawdy;sebenarnya si ga expect banyak sama produk ini, beli ini karena iseng aja pas lagi dikson tapi setelah aku pake dia bagus banget. ngelembabin tapi juga mudarin noda bekas jerawat, ga bikin break out juga, ga bikin mukaku jadi keliatan oily, makenya dikit tapi hasilnya udah keliatan. mantulityyyy banget;1
wardah serum;Rachaelalifia;Awalnya beli gara2 liat di ig banyak yg bilang bagus, setelah coba sekitar 5 hari wah emang bagus sih, padahal baru coba pake yg travel size. Formulanya enak banget, teksturnya hampir kaya gel menurutku tapi klo diratain ngga susah dan gampang nyerap juga. Ada wanginya dikit, soft banget gatau wangi apa tapi menurutku kaya wangi buah duku(?), buat aku ga masalah sih. aku pake pas di pipi kanan lagi ada jerawat gede banget merah lagi, besoknya mata jerawatnya udah ilang, trus ini udah 5 harian dan kemerahannya mulai pudar. Buat klaim lighteningnya aku ngga terlalu merhatiin sih, tapi kayanya agak sedikit lebih cerah. Kalo mau cobain emang mending beli yg ukuran kecil dulu deh, kalo cocok ini oke banget apalagi harganya murah banget;1
wardah serum;ima_aimma;cairannya agak kentel tapi gak terlalu kentel gitu sedeng-sedeng ajalah, baunya juga ngga yang aneh-aneh. karena aku nggak terlalu rutin pakenya jadi belum tau hasilnya mencerahkan ato apa, cepet meresap sih serumnya dan cepet juga ngelembapin, overall kalo mo beli;1
wardah serum;Jusmalia;Dari kemasan mini, akhirnya berani beli kemasan besarnya. Aku memang suka dan cocok banget sama Niacinamide. Ini keracun ama Kiara Leswara dan ternyata emang aku suka banget banget banget. Niacinamide selalu works wonder on my skin, tekstur merata, bekas hitam cepat pudar, kalau ada jerawat cepat sembuh, dan kerasa semenjak rajin pake wardah ini jarang dapet jerawat yang bandel banget. Jadi kayak lebih kalem juga. Selain itu dari segi harga murah, tapi botolnya kaca dan desainnya lebih elegan. Serum ini dipakai pagi hari sangat nyaman karena langsung meresap cepat.;1
wardah serum;Myla09;love and hate bgt sih serum wardah ini, serum nya kurang ngehydrate dikulit wajah aku yg cenderung dry, jd aku slalu layer pake serum lain yg bisa hydrate lebih ke kulit aku, tp disisi lain wardah ini yg bikin bekas jerawat aku ngeblur, memudar setelah 1 botol rutin apply ke muka...apalagi harganya juga teramat sangat affordable ya utk size 30ml, jd klo untuk repurchase kayaknya bisa jadi sih 🤭;1
wardah serum;fifiwulan;tekstur serumnya kental, ada sedikit bau wangi tapi ga terlalu menggangu. pemakaian sekitar 3 bulan alhamdulillah ada perubahan di muka ku, jadi kebih cerah. murah harganya untuk isi yang lumayan banyak. wajib dicoba;1
wardah serum;ehkung;takut pertama coba soalnya suka ga cocok pake wardah, pertama pakai agak panas dan tingling, aku udah mau nethink tp besoknya pakai lagi malah enak dan menyerapnya cepat. lighteningnya dapet bangett dan murah juga utk ukuran ampoule:' bekas jerawatku udah kelihatan samar pake ini seminggu;1
wardah serum;anggioctaviani;Pertama kali pake serum ini, ada efek tingling di awal pemakaian tapi selanjutnya enggak. Enak kalau dipake pas pagi. Tp pas malam di kulitku yg oily malah makin oily. Memang jenis kulitku nggak bisa pake skincare yg bertumpuk. Serum ini ngebantu miliaku mengecil. Suka banget.;1
wardah serum;Sarahbibra;Serum ampoule kecintaan aku😭😭 bener bener sebagus itu,sekitar 5-6 hari kalau di kulit aku udah lumayan kelihatan efeknya kayak mencerahkan terus yang paling penting ga bikin kusam sama sekalii karena punya kelebihan anti sinar dri hp(lupa namanya hehe)!! Worth to buy!💕💕💕;1
wardah serum;selfianielmansyah;Aduh ini ampoule ter-light, affordable, tekstur watery gak lengket, dilayer sm skincare lain oke, dipake sendiri atau bareng tonernya atau sepaket juga kece. Hasilnya jg kliatan bgd kok wajah lebih cerah, lebih halus dan dark spot terkontrol samarnya. Oiya, bekas jerawat jg cepet samar;1
wardah serum;tiaoktaviani1610;"setalah sebulan pemakaian yg bener&#34; aku notice tuh wajahku jadi cerahan bgt, teksturnya kental dan cepat meresap ga bikin lengket, packagingnya botol baca but ga berat jadi keliatan mewah bgt pdhl harganya super affordable. dan untuk bekas jerawat jg agak pudaran. so far baik&#34; aja sm produk ini ga bikin break out";1
wardah serum;risasitiyanvi;Serum ini aku pake di pagi hari sebelum sunscreen (sebelum kenal VIt C). Dia bagus buat mencerahkan dan aku rasa dia juga ambil peran buat mudarin bekas jerawat aku. Untuk harga 45rbuan dengan isi 30ml serum Wardah ini OKE banget loh, kandungan niacinamide juga di urutan awal2 di ingrenya. Bisa coba kalo pake niacinamide tapi dengan budget yabg ekonomis;1
wardah serum;koyi;Serum niacinamide yang harganya murah banget! Dan aku cocok pakainya! Teksturenya kentel dan agak wangi. Botolnya kaca warna biru. Aku pake ini setelah toner lighteningnya wardah. Hasil pemakaian kulit lebih merata warnanya dan bekas jerawat memudar. Memang harus agak sabar. Selalu repurchase.;1
wardah serum;Faanii;serum buat sebulan yang harganya ramah di kantong ini mahh.nyobain punya mamah,baunya enak wangi tapi ga berlebihan.cepet nyerep dan ga lengket samsek.Tapi buat nyerahin efeknya cuma dikit.itu di mamah aku yaa.;1
wardah serum;nisrinamfadhilah;ini tekstur nya lembut lumayan bikin cerah wajah ku dan jadi lembab bau nya juga enak khas wardah gampang meresap nyamarin bekas jerawat jugaa harga nyaa affordable packaging nya ada yang kemasan kecil jadi travel friendly banget bisa di bawa kemana mana🥰;1
wardah serum;jiaanajihaa;Texture nya kental tapi cepat meresap, minusnya aku kurang suka dibagian fragrance aja sih, tapi overall bagus. dia emang memudarkan bekas jerawat aku yang item² gitu, dan ngeratain warna kulit, abis itu bikin muka aku lembab, tapi gabikin area TZONE aku berminyak soo its 4,5/5❤❤;1
wardah serum;triputriput;bagus banget serumnya,dan serum ini bisa menyamarkan flek hitamku,dan juga bisa melembabkan dan mencerahkan juga,kalo pake sepaket mungkin baru nampol kali ya hasilnya,tapi pas diawal pemakaian bikin beruntusan,tapi aku lanjutkan,dan beruntusan berhenti setelah seminggu pemakaian,jadi ya tetep aku bilang bagus serumnya;1
wardah serum;Annisa_ncaca;ah gilak sih ini sumpah keren banget … satu satunya serum wardah yang gak bikin muka aku merah , dan ini enak banget langsung keserap di kulit sensitif aku ini , Aku udah pke yang crsytalluree jerawatan Paraah, aku uda pakai yang white secret lama lama kok jadi memerah , dan ini tarraaaa bekas jerawaat ilang cuyy kan maen lebih murah bukan berarti murahan , 👏🏻👏🏻;1
wardah serum;Ekaoktavianaw_;So far so good sih, ada efek mencerahkannya, meskipun enggak drastis bgt, baunya wangi tp nggak menyengat, cuma kurang suka sama teksturnya, dia lumayan cair, tapi agak susah meresap ke kulit, jadi agak greasy gitu, kurang cocok dipakai pagi hari, atau di layer sama banyak skincare;1
wardah serum;himawarimatsunaga;Beli ini karena temen dapet Flashsale murah waktu itu. Sejauh ini kupakai bagus, muka agak lebih cerah. Teksturnya aja sih yang agak buat mengganggu wkwkw. Alhamdulillah juga dimukaku engga gatal. Mungkin nanti kalau habis mau repurchase lagi 👌;1
wardah serum;Jeslynaii;bikin kulit lembab, glowing sejak pemakaian pertama, menghaluskan kulit, menyamarkan noda hitam/bekas jerawat,ga bikin perih kalau kena jerawt bcs dia 0% alcohol jadi cocok dikulit sensitif terhadap kandungan alcohol, harga nya juga lumayan murah buat serum Segede itu;1
wardah serum;dictakurniawan;serumnya ngaruh banget buat menyamarkan noda bekas jerawat soalnya ada kandungan niacinamide nya udh 0% alcohol juga jadi aman banget dan dilengkapi teknologi proteksi dari paparan blue light teksturnya agak kental dari pada serum umumnya mudah meresap dan tidak lengket wardah lightening serum ampuole banyak size nya ada yang 5ml,8ml ada full size nya juga 30ml;1
wardah serum;maulidafitriyani;belum lama nyobain serum ini si, tpi worth it bgt karena melembabkan kulit dan juga dapat mencerahkan kulit dan menghilangkan noda bekas jerawat serta dapat meratakan warna kulit wajah, dengan kandungan yang sangat bagus dan harga ekonomis;1
wardah serum;DeaPremiera;teksturnya agak cair warna putih, wanginya mirip rempah(?) gatau deh wkwkkw, di kulitku yg normal to oily dia cepet nyerep, ga lengket, ngelembabinnya oke juga. buat efek mencerahkannya aku blm ngerasain soalnya ga terlalu rutin pakenya, tapi overall oke sih;1
wardah serum;Sofymaulidya;si kecil cabe rawit nih. jujur awalnya sempat ragu takut gak cocok karena harganya murce say . aku pakai ini malam hari sebelum tidur , dan besok paginya kulit ku jadi keliatan agak cerahan dong . gak keliatan muka bantalnya . suka banget karena bikin kulit juga jadi terasa lembut . teksturnya gel berwarna agak putih . mudah diaplikasiin dan cepet banget meresapnya . awalnya agak terasa lengket tapi gak begitu lama kok . ada sensai dingin di pipi setelah pakai ini . seperti ada efek cooling nya . recomend deh buat yang lagi cari serum wajah tapi dengan harga yang ramah di kantong boleh coba ini .;1
wardah serum;Ilmalana98;belum tau cocok gk nya awal make bikin lembab, halus tp gerah trs aku lgi beruntusan agak memudar sih krna aku liat bisa menghilangkan bekas jerawat aku pikir bisa buat menghilang kan beruntusan di wajahku. Esoknya aku pakek lagi gk ada perubahan samsek. kayak mncul kecil2 gitu. aku berhenti make smpe skrng mungkin next mau aku coba lagi kalau beruntusan ku udah mulai lenyap;1
wardah serum;omnivorous_gurl;this one lightening my skin enough so it looks healthy. pakai ini jaman smp selama kurang lebih 3 tahun,m dan aku rasa emg sengaruh itu buat cerahin muka. aku pakenya bareng lightening series wardah lainnya. ga pernah ada problem si sm wardah, its totally good buat teenager!;1
wardah serum;azzahrahmaul;mantapp bener bener mantappp, sukakkk banget banget bangetttt bener bener bagus bangettttt, pokonya nice banget cocok buat kulit berminyak, berjerawat, kusam. terus kalo mau mencerahkan wajah cocok juga nih. terus cepat meresap juga ke wajah pass banget pokonya asal dipakenya rutin jadiiii nicelah pokoknya!!!;1
wardah serum;ALNDMHRNII;melembabkan, menutrisi, bikin kemerahan jadi berkurang, mencerahkan nya juga mantull bikin Skinbarier juga jadi lebih baik sesuka ituu aku nggak bikin perih juga di area mata harganya juga affordable jadi buat pelajar masih bisa pake skincare ini;1
wardah serum;noviaraa;Serumnya bagus bangettt luar biasa recommended banget pokoknya, wajah tuh menjadi lebih bersih dan cerah gitu. Apalagi kalo digabung sama serangkaian skincare lainnyaa pasti hasilnya lebih maksimalllllllll;1
wardah serum;sendycs;waaaaaah serumnya bagus banget, ngaruh banget saama kulit aku, muka aku jadi lebih halus dan cerah juga. apalagi digabung dengan serangkaian skincare laennya. suka banget banget deeeh pake serum beginian;1
wardah serum;meslinelisabet;big love bangett untuk serumm wardah inii💕💕aku make ini pertama kali karena kulit ku jerawatan dan semenjak make ini jerawat nya menjadi cepat dan wajah juga menjadi lembab, halus dan bisa menghilangkan bekas jerawat juga loh tks☺️😘🌻;1
wardah serum;luli_misfalah;ini mantap banget karena lihat review di tiktok apalagi dilayer sama azarine acne serum. mayan sih, gradakan menghilang. tapi engga tau cepet kusam mukanya. padahal claimnya lightening kan ya. tapi kalau dipakai bareng sama azarine bagus banget.;1
wardah serum;sawputriira_;aku pertama kali pakee tuu biasa ajaa cuma bagusnya produk ini tu karna dia kaya menyesuaiakan suhu tubuh gituu jadi kalo panas tuu kerasa bgt dimuka nyaa efek mencerahkannya juga baguss bukan memutihkan yaa cuma menghilangkan kusam di muka aku pernah ada kulit mati di idung 4 hari kemudian langsung ilang di rutinin aja ya;1
wardah serum;alfach;ini udah pemakaian tube ke dua, kalau di aku engga bikin wajah jadi berminyak malah jadi glowing, bekas jerawat juga mulai pudar, asal rajin dipake tiap hari, worth it buat dibeli si ini buat yang mau muka jadi glowing;1
wardah serum;amillariana;serumnya bagus bangett, ngaruh banget di aku muka jadi terasa lebih halus dan cerah juga. apalagi digabung sama serangkaian skincare dari Wardah yang lain. rekomended banget si asliii, baguuss bangettttt;1
wardah serum;andhinaaor;produk ini ngaruh banget buat aku, gada reaksi apapun ya klo buat aku. aku pertama beli yg 8ml, dan ngaruh bgt di aku cepet juga buat ngilangin pih aku yg udah bertahun. setelah itu aku beli lagi deh yg 30ml. cinta bgt deh💕;1
wardah serum;AudaZaschkya;Coba beli pas pertama keluarnya, eh sekarang jadi nagih. Serum inj, ampuh sekali bekerja untuk memberi efek wajah yang segar, cerah dan bersih. Sekarang malah pengen beli yang botolan. kalau mau coba, di toko retail gitu juga ada. Tapi awas bakal ketagihan kek aku lho haha.. suka banget;1
wardah sunscreen;elviraansori;Kulit saya sensitif, jarang bisa cocok produk skincare dan ternyata wardah sunscreen ini sangat bagus. Ga bikin whitecase juga , cepat menyerap kulit , untuk kulit oily bagus , dan sangat bagus dengan harga terjangkau tapi kualitasnya bagus;1
wardah sunscreen;Wahyunirf;product sunscreen teraffordable menurut aku, lumayan bagus juga ga whitecase terus gampang dicari dimana mana gak bikin kulit jadi kusam juga, gampang di blend pokoknya sunscreen terbaik dan teraffordable ya wardah ini udah pake sunscreen ini bertahun tahun tetep jatuh cinta banget sama produk ini teksturnya yang gampang diblend bikin cepet meresap dikulit terus dengan harga 30rb udah bisa dapet spf 30 yang dimana ini berguna banget buat melindungi kita dari sinar uv a dan uv b biar kulit juga ga terbakar saat beraktivitas diluar ruangan recommend banget pokoknya produk sunscreen dari wardah ini product sunscreen teraffordable menurut aku, lumayan bagus juga ga whitecase terus gampang dicari dimana mana gak bikin kulit jadi kusam juga;1
wardah sunscreen;xolovecity;Akhirnya menemukan sunscreen yang gak bikin whitecast di wajah dan efeknya bikin wajah lebih cerah. minus nya ya wajah jadi agak minyakan kalau gak ditimpa sama powder. overall bagus, aku hijaban dan pakai sunscreen ini gak bikin wajah belang 😍;1
wardah sunscreen;puuterinc;iseng nyobainn ini ternyata baguss pol dikulit aku!! apalagi aku lagi jerawatan gabisa pake sunscreen yang spfnya terlalu tinggi, alhamdulillah ini amaan, ga memperparah jerawat. teksturnyaa enak banget ga terlalu kentel. wanginya soft & sama harganya worth bgt!;1
wardah sunscreen;allysarahmi;sunscreen wardah yang pertama kali aku coba , spf 30 cukup untuk sehari-hari. harga terjangkau ga takut lagi pakai banyak. tidak membuat seperti memakai topeng. ringan dan ga perih di mata. must buy untuk sunscreen. aman untuk kulit sensitif;1
wardah sunscreen;cantikazufira;produk nya bagus gk lengket juga gampang meresap packaging nya juga bagus menarik gampang untuk di bawa kemana mana hagra nya murah bikin kulit bersinar dan glowing 😍😍😍😍😍😍😍😍😍 juga gampang untuk di temukan di toko makeup terdekat;1
wardah sunscreen;balqissury;texture nya enak, lumayan gampang diserap aromanya juga bukan yang terlalu menyengat gituu. yang aku suka kalau abis pakai ini tuh langsung makeup gapapa bangett ga geser ga gumpal dimukanya nyatu aja gituu terus juga gabikin kusammm pokoknya loveee;1
wardah sunscreen;Niarossalita;aku tuh tipe yang gak suka pake apapun yg lengket-lengket di wajah.. tapi semenjak pakai sunscreen dari Wardah rasanya enteng banget dan gak lengket di kulit wajah 🧡 sekarang kalau di dalam dan luar rumah gak takut lagi dengan sinar UV 🤭 😁;1
